Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
egg omelet or scrambled egg,"egg omelet or scrambled egg, with potatoes and/or onions, no added fat",-0.8335239049122795,0.29932901342474727,-0.0709777101993225,-0.564514171786624,-0.4887485616167623,1,0,0.38680137791304936
egg omelet or scrambled egg,"egg omelet or scrambled egg, with potatoes and/or onions, ns as to fat",-0.8407199940630793,0.223822090017731,0.332569026891891,-0.564514171786624,-0.23098282434609047,3,0,0.4322015952271
egg,"egg, cheese, ham, and bacon on bun",-0.18992368148761404,0.6960399919600228,0.3717656194570421,-0.44927235278720207,0.3008603347127808,3,0,0.6488863585560622
egg,"egg, cheese, and ham on english muffin",0.008868281303233076,0.5953640940840011,0.0537387206897943,-0.52610023212015,0.1787968467896043,3,0,0.6196481032621944
egg,"egg, cheese, and ham on biscuit",-0.3014630633250124,0.4107916146446282,0.6514867573083469,-0.52610023212015,0.3613095185130287,1,0,0.42935987604609366
egg,"egg, cheese and ham on bagel",-0.1471969021547397,0.4707177443327363,0.3245515420490192,-0.487686292453676,0.24267285506832434,3,0,0.6121412671453037
egg,"egg, cheese, and sausage on english muffin",-0.18137832562103912,0.564202506646185,0.805600632621327,-0.602928111453098,0.5763084862923687,1,0,0.4990854642386452
egg,"egg, cheese, and sausage on bun",-0.18542612576836404,0.5354379643958931,0.5632944240367571,-0.44927235278720207,0.39948434320320797,1,0,0.5129009152836286
egg,"egg, cheese, and steak on bagel",0.06823601679733204,0.8722228132430603,0.44659547799051214,-0.602928111453098,0.5503331567455501,0,0,0.6470792514775294
egg,"egg, cheese, and sausage on biscuit",0.0043707255839830796,0.10396983064151487,1.1646057872521414,0.08852280254343385,0.8328405667507908,1,0,0.475984546523216
egg,"egg, cheese, and sausage griddle cake sandwich",0.025509237464457712,0.2513881096742608,0.7726398616006317,-0.44927235278720207,0.6080408809630204,1,0,0.5023336696953807
egg and sausage on biscuit,egg and sausage on biscuit,-0.019016564156116553,0.2945349230496987,1.0434526829598567,-0.602928111453098,0.7782855210535146,1,0,0.5451088733415
egg,"egg, cheese, and bacon on biscuit",0.13345057472645622,0.40000491130076876,0.7503690703704323,-0.602928111453098,0.6924092996230038,1,0,0.615182318385292
egg,"egg, cheese, and bacon griddle cake sandwich",0.21215779981333002,0.4024019564882931,0.3682022928602101,-0.372444473454254,0.4763137480105525,3,0,0.6453229048959783
egg,"egg, cheese, and bacon on english muffin",0.008868281303233076,0.5953640940840011,0.0537387206897943,-0.52610023212015,0.1787968467896043,3,0,0.5711550936164297
egg,"egg, cheese and bacon on bagel",-0.00282536356681682,0.5965626166777633,0.3254423736982273,-0.44927235278720207,0.3600758617007787,3,0,0.637852159685179
egg and bacon on biscuit,egg and bacon on biscuit,-0.10851792296919031,0.31850537492494185,1.0398893563630247,-0.487686292453676,0.7267460808972942,1,0,0.4837131563638836
egg and ham on biscuit,egg and ham on biscuit,-0.2295021718170134,0.2358073159553528,0.4474863096397201,-0.52610023212015,0.22389385692629712,3,0,0.5489946219920708
egg,"egg, cheese and sausage on bagel",0.05249457177995737,0.5162616028956986,0.7049366562608254,-0.602928111453098,0.6381969363735752,1,0,0.5793152908992197
egg and steak on biscuit,egg and steak on biscuit,0.139747152733406,0.36045366570661747,0.8207447706578624,-0.14196083545541013,0.7359299704995997,1,0,0.533317625495223
egg and cheese on biscuit,egg and cheese on biscuit,-0.18992368148761404,0.17108709589219598,1.0719592957345119,-0.3340305337877801,0.6656115322013522,1,0,0.45819726329183896
egg salad sandwich,egg salad sandwich,-0.17912954776141427,0.06322006245360141,1.0505793361535205,-0.372444473454254,0.6327140172080198,1,0,0.4017168876829911
scrambled egg sandwich,scrambled egg sandwich,0.10916377384250645,0.2334102707678283,0.060865373883458126,-0.25720265445483204,0.16207394333466044,3,0,0.5966095642944981
egg drop soup,egg drop soup,-0.7728069027024054,-0.9003921029311761,-0.7524639218434249,-0.52610023212015,-1.1980326921709192,4,0,0.5358737598579726
garlic egg soup,"garlic egg soup, puerto rican style",-0.7174869673556312,-0.5779895252091548,-0.3702971443332027,-0.602928111453098,-0.8259480902984178,4,0,0.5391561640964123
egg white omelet,"egg white omelet, scrambled, or fried, ns as to fat",-0.9347189085954029,0.18067527664229327,-0.2847773060092369,-0.679755990786046,-0.7256106695687544,1,0,0.3603061227634574
egg white omelet,"egg white omelet, scrambled, or fried, made with margarine",-0.932919886307703,0.17947675404853114,-0.41483872679360156,-0.679755990786046,-0.8148451789881681,4,0,0.6398316351545911
egg white omelet,"egg white omelet, scrambled, or fried, made with oil",-0.9351686641673279,0.17827823145476898,-0.21172911077418285,-0.679755990786046,-0.6758531781413394,1,0,0.34958472045443334
egg white omelet,"egg white omelet, scrambled, or fried, made with butter",-0.9351686641673279,0.18427084442357988,-0.32130140362676396,-0.679755990786046,-0.750352342303323,1,0,0.3088383728619105
egg white omelet,"egg white omelet, scrambled, or fried, made with cooking spray",-0.924374530441128,0.25018958708049865,-0.7230664774195616,-0.679755990786046,-1.0068844227617448,4,0,0.7341367780238316
egg white omelet,"egg white omelet, scrambled, or fried, ns as to fat type",-0.9347189085954029,0.18067527664229327,-0.2847773060092369,-0.679755990786046,-0.7256106695687544,1,0,0.3486097810671063
egg white omelet,"egg white omelet, scrambled, or fried, no added fat",-0.932919886307703,0.2633733356118823,-0.7916605144085759,-0.679755990786046,-1.0565733776995905,4,0,0.7687106000719939
egg white,"egg white, omelet, scrambled, or fried, with cheese",-0.9144799078587782,0.3364832138313743,-0.03267194928337951,-0.679755990786046,-0.5030726879367757,1,0,0.390891318096861
egg white,"egg white, omelet, scrambled, or fried, with meat",-0.929771597304228,0.3364832138313743,-0.15382505357566434,-0.679755990786046,-0.596282313751217,1,0,0.38481895216765616
egg white,"egg white, omelet, scrambled, or fried, with vegetables",-0.9086330854237533,0.07400676579746084,-0.3444630265061714,-0.564514171786624,-0.775436697485739,1,0,0.3197774607841246
egg white,"egg white, omelet, scrambled, or fried, with cheese and meat",-0.9131306411430034,0.42037979539472553,0.028795434511971005,-0.679755990786046,-0.4404988729598751,1,0,0.3470639655966918
egg white,"egg white, omelet, scrambled, or fried, with cheese and vegetables",-0.8937911515502285,0.22502061261149334,-0.11373762936130535,-0.564514171786624,-0.572088932933204,1,0,0.35271969822812704
egg white,"egg white, omelet, scrambled, or fried, with meat and vegetables",-0.9077335742799034,0.17827823145476898,-0.25983401983141363,-0.564514171786624,-0.6924390086171444,1,0,0.3364561380992019
egg white,"egg white, omelet, scrambled, or fried, with cheese, meat, and vegetables",-0.9023365074168035,0.3580566205190932,-0.016636979597635958,-0.641342051119572,-0.4796332085040264,1,0,0.3871458789672183
meringues,meringues,2.3732333229129225,-0.16330070776744704,-0.7925513460577838,-0.679755990786046,0.8604607720472758,1,1,1.0
egg substitute,"egg substitute, omelet, scrambled, or fried, fat added",-0.8811979955363288,0.07999937876627174,-0.29903061239656453,-0.679755990786046,-0.7258848155270321,1,0,0.33590223120507723
egg substitute,"egg substitute, omelet, scrambled, or fried, no added fat",-0.876250684245154,0.15550630217328798,-0.8068046524451115,-0.679755990786046,-1.0571902061057155,4,0,0.7366958312586086
egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese",-0.868155083950504,0.24779254189297437,-0.04514359237229108,-0.679755990786046,-0.5037580528324701,1,0,0.3627254919772128
egg substitute,"egg substitute, omelet, scrambled, or fried, with meat",-0.8829970178240287,0.2489910644867365,-0.16629669666457597,-0.679755990786046,-0.596419386730356,1,0,0.403123309518328
egg substitute,"egg substitute, omelet, scrambled, or fried, with vegetables",-0.8618585059435541,-0.01348538354717677,-0.3569346695950831,-0.564514171786624,-0.7755737704648776,1,0,0.32077007685767234
egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese and meat",-0.869954106238204,0.33888025901889857,0.017214623072267236,-0.679755990786046,-0.44084155540772235,1,0,0.40834928020780464
egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese and vegetables",-0.8524136389331292,0.1459181214231907,-0.12442760915180108,-0.564514171786624,-0.5723630788914817,1,0,0.34799576682271527
egg substitute,"egg substitute, omelet, scrambled, or fried, with meat and vegetables",-0.864557039375104,0.09677869507894206,-0.2705239996219094,-0.564514171786624,-0.6921648626588667,1,0,0.31705553151770904
egg substitute,"egg substitute, omelet, scrambled, or fried, with cheese, meat, and vegetables",-0.861408750371629,0.28015265192455263,-0.02732695938813161,-0.641342051119572,-0.4799073544623043,1,0,0.3392203559589818
beans,"beans, nfs",0.10376670697940664,-0.039852880609944394,-0.17609584480586374,2.5086010015312956,-0.0677974426812487,3,1,0.49063327196982987
beans,"beans, from dried, ns as to type, fat added",0.10376670697940664,-0.039852880609944394,-0.17609584480586374,2.5086010015312956,-0.0677974426812487,3,1,0.5553419779497836
beans,"beans, from dried, ns as to type, no added fat",0.17842613191895554,0.02966142982826097,-0.7515730901942169,2.7390846395301396,-0.40485989838376507,1,1,0.5517608183485204
beans,"beans, from canned, ns as to type, fat added",0.11815888528100643,-0.12135241698577133,-0.19836663603606317,2.3933591825318734,-0.09308740733237283,1,1,0.5099931157686155
beans,"beans, from canned, ns as to type, no added fat",0.1604359090419557,-0.08539673917290651,-0.7346472888592652,2.5086010015312956,-0.4304240089931671,1,1,0.5447584449155796
beans,"beans, from fast food / restaurant, ns as to type",0.05069554949225744,0.011683590921828507,0.0234504446167231,1.5098385702029717,0.049811173419914215,3,1,0.47583492954236417
white beans,"white beans, nfs",0.08307795067085691,0.04404370095340681,-0.19836663603606317,1.5866664495359197,-0.07663864983570667,3,1,0.5245678623648363
white beans,"white beans, from dried, fat added",0.08307795067085691,0.04404370095340681,-0.19836663603606317,1.5866664495359197,-0.07663864983570667,3,1,0.503857673085705
white beans,"white beans, from dried, no added fat",0.15593835332270586,0.11955062436042306,-0.7756255447228323,1.7403222082018155,-0.4146606163921953,1,1,0.6333176178838542
white beans,"white beans, from canned, fat added",0.37272053899055263,0.2106383414863473,-0.2669606730250774,1.9708058462006597,0.09052184822416284,3,1,0.5679717302406823
white beans,"white beans, from canned, no added fat",0.4244424297619268,0.2597777678305959,-0.7560272484402567,2.0860476652000814,-0.20535017724711904,1,1,0.6308347354451962
white beans,"white beans, from canned, reduced sodium",0.37272053899055263,0.2106383414863473,-0.2669606730250774,1.9708058462006597,0.09052184822416284,3,1,0.5605653857056571
black beans,"black beans, nfs",0.025509237464457712,-0.0530366291413281,-0.1823316663503196,2.431773122198347,-0.12283224380551075,3,1,0.45548085891423545
black beans,"black beans, from dried, fat added",0.025509237464457712,-0.0530366291413281,-0.1823316663503196,2.431773122198347,-0.12283224380551075,3,1,0.5027890021490286
black beans,"black beans, from dried, no added fat",0.09432183996898175,0.016477681296877263,-0.7586997433878806,2.6238428205307174,-0.464075425371763,1,1,0.5681641084698674
black beans,"black beans, from canned, fat added",0.08802526196203181,-0.015882428734701252,-0.2794323161139891,3.0848100965284053,-0.14346172716591277,3,1,0.42813879622228485
black beans,"black beans, from canned, no added fat",0.1289530190072062,0.023668816859450076,-0.7684988915291684,3.2000519155278266,-0.44810642330208306,1,1,0.5739995788654418
black beans,"black beans, from canned, reduced sodium",0.08802526196203181,-0.015882428734701252,-0.2794323161139891,3.0848100965284053,-0.14346172716591277,3,1,0.45386295159388884
black beans,"black beans, from fast food / restaurant",-0.005074141426441818,-0.08299969398538214,0.0385945826532587,2.3165313031989254,0.0046456267936518135,1,1,0.4615159688158627
black beans with meat,black beans with meat,-0.10851792296919031,0.23221174817406617,-0.20014829933447917,2.0092197858671335,-0.15161756942467638,3,0,0.4807016705209623
fava beans,"fava beans, cooked",-0.14449836872318964,-0.19326377261150107,-0.1939124777900233,1.2409409925376538,-0.26655326243263094,1,1,0.48270908717580807
lima beans,"lima beans, nfs",-0.09322623352374054,-0.17049184333001996,-0.19569414108843922,1.8171500875347635,-0.23132550679393757,1,1,0.4519311004876551
lima beans,"lima beans, from dried",-0.09322623352374054,-0.17049184333001996,-0.19569414108843922,1.8171500875347635,-0.23132550679393757,1,1,0.46733165716657865
pink beans,"pink beans, cooked",0.2009139105152052,-0.030264699859847095,-0.18678582459635948,1.2025270528711798,-0.013790688900528111,3,1,0.5795187183766155
pinto beans,"pinto beans, nfs",0.13030228572298125,-0.03625731282865799,-0.1734233498582398,2.5470149411977694,-0.048949908049652095,3,1,0.47849385022803137
pinto beans,"pinto beans, from dried, fat added",0.13030228572298125,-0.03625731282865799,-0.1734233498582398,2.5470149411977694,-0.048949908049652095,3,1,0.5007413911046091
pinto beans,"pinto beans, from dried, no added fat",0.206310977378305,0.03445552020330973,-0.7489005952465929,2.7390846395301396,-0.3849157799190576,1,1,0.56400430389011
pinto beans,"pinto beans, from canned, fat added",0.12850326343528115,-0.156109572204874,-0.17164168655982387,2.1628755445330294,-0.07622743089829001,1,1,0.5115205440082959
pinto beans,"pinto beans, from canned, no added fat",0.17078028719623056,-0.12135241698577133,-0.7239573090687696,2.2781173635324516,-0.42494108982761164,1,1,0.5587045470001575
pinto beans,"pinto beans, from canned, reduced sodium",0.12940277457913127,-0.15491104961111188,-0.17075085491061592,2.1628755445330294,-0.07478816461733166,1,1,0.5596141762448633
pinto beans,"pinto beans, from fast food / restaurant",0.09657061782860674,-0.06622037767271202,0.0483937307945464,2.431773122198347,0.07722576924769108,3,1,0.4993377669768707
pinto beans with meat,pinto beans with meat,-0.018117053012266585,0.2465940192992122,-0.19213081449160732,2.0860476652000814,-0.08767302465638675,3,0,0.49584092167063426
kidney beans,"kidney beans, nfs",-0.01271998614916662,-0.07341151323528483,-0.18589499294715153,1.9708058462006597,-0.15326244517434304,3,0,0.5336083801061506
kidney beans,"kidney beans, from dried, fat added",-0.01271998614916662,-0.07341151323528483,-0.18589499294715153,1.9708058462006597,-0.15326244517434304,3,0,0.4314227114854296
kidney beans,"kidney beans, from dried, no added fat",0.053394082923807346,-0.006294247984603955,-0.7622630699847126,2.1628755445330294,-0.4966987944068176,1,0,0.5345965348674355
kidney beans,"kidney beans, from canned, fat added",0.10421646255133155,-0.03625731282865799,-0.19925746768527114,2.2781173635324516,-0.08273839740738693,3,0,0.5018260356899299
kidney beans,"kidney beans, from canned, no added fat",0.1460437307403559,0.003293932765493344,-0.7533547534926328,2.3933591825318734,-0.4318632752741252,1,0,0.5472095305080952
kidney beans,"kidney beans, from canned, reduced sodium",0.10421646255133155,-0.03625731282865799,-0.19925746768527114,2.5854288808642436,-0.08273839740738693,3,0,0.49340043376011966
kidney beans,"kidney beans, from fast food / restaurant",-0.041954098324291283,-0.10337457807933897,0.03592208770563483,1.8939779668677117,-0.02434530829422234,1,0,0.5030359128401137
kidney beans with meat,kidney beans with meat,-0.14135007971971483,0.21423390926763392,-0.20282079428210303,1.5866664495359197,-0.17759289897149488,3,0,0.47779266296028533
peruvian beans,"peruvian beans, from dried",0.0907237953935817,-0.01947799651598766,-0.13779008388992076,3.046396156861931,-0.0445635727172077,3,1,0.5076884969139258
soybeans,"soybeans, cooked",-0.6162919636725077,0.9884795048379902,0.5151895149795264,1.4714246305364975,0.20717095347135325,3,1,0.6334927373954059
mung beans,"mung beans, cooked",-0.16518712503173938,-0.25798399267465777,-0.19569414108843922,2.0476337255336072,-0.2952015150726576,1,1,0.42500333914369276
baked beans,baked beans,0.0043707255839830796,-0.49768851142709003,-0.7275206356656014,1.0104573545388098,-0.6149242389141053,4,1,0.6357857332513759
baked beans,"baked beans, vegetarian",-0.014968764008791621,-0.47012249177056026,-0.7738438814244164,0.8952155355393876,-0.6524822351981596,4,1,0.613706107789
baked beans from fast food / restaurant,baked beans from fast food / restaurant,0.08172868395508187,-0.5144678277397603,-0.6865423798020346,0.9720434148723357,-0.5432350708244689,1,1,0.5035914848590008
beans and tomatoes,"beans and tomatoes, no added fat",-0.12201059012693999,-0.2759618315810901,-0.7613722383355046,1.7787361478682897,-0.6646817303415203,4,1,0.722122584037628
beans and tomatoes,"beans and tomatoes, fat added",-0.16338810274403945,-0.31431455458147933,-0.3097205921870603,1.6634943288688675,-0.38594382726259907,1,1,0.45524950572798517
black bean salad,black bean salad,-0.39861026686081097,-0.6702757649288412,-0.4638344675000403,0.6263179578740697,-0.7174548273099908,4,1,0.538792920859879
refried beans,refried beans,-0.35633324309986153,-0.44255647211403054,-0.627747490954308,0.7415597768734917,-0.7530938018861008,4,1,0.626099539005885
refried beans,"refried beans, from fast food / restaurant",-0.23354997196433835,-0.23641058598693881,0.037703751004050746,2.3165313031989254,-0.170328031077134,1,1,0.42711378592582305
refried beans with meat,refried beans with meat,-0.4368394904744354,-0.10337457807933897,-0.5832059084939092,0.5494900785411219,-0.6937412019189637,4,0,0.6447076715096242
refried beans,"refried beans, from canned, reduced sodium",-0.35633324309986153,-0.44255647211403054,-0.627747490954308,0.7415597768734917,-0.7530938018861008,4,1,0.6082164094025595
bean dip,"bean dip, made with refried beans",-0.2510904392694131,-0.3874244328009711,-0.47719694223815995,1.2025270528711798,-0.572088932933204,4,1,0.6137107286847672
layer dip,layer dip,-0.6720616545912068,-0.4030052265198793,0.22032423909168591,0.12693674220990786,-0.3492768053429476,1,1,0.2892307864662516
hummus,"hummus, plain",-0.07253747721519081,-0.05902924211013899,0.7770940198466717,1.5866664495359197,0.4803574008951498,1,1,0.4542262165563485
hummus,"hummus, flavored",-0.08333161094139058,-0.0686174228602363,0.7699673666530077,1.5866664495359197,0.466650102981261,1,1,0.4581700836098701
black bean sauce,black bean sauce,-0.18497637019643914,-0.28674853492494956,-0.05405190886437098,0.31900644054227784,-0.21576772366167413,1,1,0.38348291822053643
beans and franks,beans and franks,-0.1881246591999141,-0.23161649561189016,-0.3417905315585475,0.5879040182075956,-0.4043116064672096,1,1,0.4320334884352575
pork and beans,pork and beans,0.0043707255839830796,-0.49768851142709003,-0.7275206356656014,1.0104573545388098,-0.6149242389141053,4,0,0.6321794832909543
beans with meat,"beans with meat, ns as to type",-0.04105458718044132,0.2429984515179256,-0.1939124777900233,2.0476337255336072,-0.10371056321563625,3,0,0.5139427803412823
falafel,falafel,0.33898887109617815,-0.05183810654756597,2.8598584156949216,1.1641131132047056,2.174990641989176,1,1,0.4216457507707415
bean cake,bean cake,1.2641360825458892,-0.3646525035194901,1.0871034337710477,0.47266219920817376,1.4398682548673398,1,1,0.6676031473669809
baked beans,"baked beans, reduced sodium",-0.05049945419086605,-0.467725446583036,-0.7711713864767923,1.4330106908700238,-0.6717409887671729,4,1,0.6691197069854921
chili with beans,"chili with beans, without meat",-0.597402229651658,-0.7529738238984303,-0.7774072080212482,0.3574203802087519,-1.0746670109459233,4,0,0.6010357745466633
blackeyed peas,"blackeyed peas, nfs",-0.09817354481491544,-0.17888150148635512,-0.18322249799952758,1.6250803892023937,-0.22762453635718774,1,1,0.4522823985416199
blackeyed peas,"blackeyed peas, from dried",-0.09817354481491544,-0.17888150148635512,-0.18322249799952758,1.6250803892023937,-0.22762453635718774,1,1,0.4819672068673267
chickpeas,"chickpeas, nfs",0.18022515420665547,-0.0530366291413281,-0.013073653000803967,2.0476337255336072,0.08867136300578783,3,1,0.4791643213281644
chickpeas,"chickpeas, from dried, fat added",0.18022515420665547,-0.0530366291413281,-0.013073653000803967,2.0476337255336072,0.08867136300578783,3,1,0.4960366528742294
chickpeas,"chickpeas, from dried, no added fat",0.2602816460093043,0.016477681296877263,-0.5769700869494534,2.2397034238659774,-0.23708257191777074,1,1,0.5953450525309324
chickpeas,"chickpeas, from canned, fat added",0.0061697478716830146,-0.09498491992300381,0.026122939564346973,2.0092197858671335,0.00012221848206865442,1,1,0.515604320918963
chickpeas,"chickpeas, from canned, no added fat",0.043949215913382446,-0.057830719516376854,-0.5181751981017269,2.1244616048665557,-0.34523315245835046,1,1,0.5172834372347886
chickpeas,"chickpeas, from canned, reduced sodium",0.007519014587458045,-0.09378639732924167,0.02790460286276289,2.0476337255336072,0.0024524591274295163,1,1,0.479166338685335
split peas,"split peas, from dried, no added fat",-0.022614608731516585,-0.04584549357875529,-0.7720622181260003,2.470187061864821,-0.5588613904463017,1,1,0.5454056035486146
split peas,"split peas, from dried, fat added",-0.08378136651331565,-0.1105657136419119,-0.19480330943923127,2.2781173635324516,-0.21124431535009117,1,1,0.489604946090575
wasabi peas,wasabi peas,1.8317276143152308,0.6516946559908227,0.450158804587344,0.7799737165399657,1.5772839164540715,1,1,0.9757919578241956
lentils,"lentils, nfs",-0.12425936798656498,-0.03505879023489564,-0.19569414108843922,2.1244616048665557,-0.2192630846297156,3,1,0.4162232748051868
lentils,"lentils, from dried, fat added",-0.12425936798656498,-0.03505879023489564,-0.19569414108843922,2.1244616048665557,-0.2192630846297156,3,1,0.46134231000473047
lentils,"lentils, from dried, no added fat",-0.06579114363631582,0.035654042797071864,-0.7729530497752082,2.3549452428653996,-0.567154305684204,4,1,0.8253913564058322
lentils,"lentils, from canned",-0.12650814584618997,-0.03745583542242012,-0.19747580438685522,2.1244616048665557,-0.2224157631499102,3,1,0.44548062712739384
bean chips,bean chips,1.4260480884388869,0.6864518112099254,1.1173917098441188,3.2000519155278266,1.799958971065189,1,1,0.8533020485313147
papad,"papad, grilled or broiled",1.7269345660567075,2.024003025848497,-0.517284366452519,6.4652367871781165,1.157429381351669,0,1,1.0
sambar,"sambar, vegetable stew",-0.43504046818673536,-0.5216589633023332,-0.5653892755097497,0.8568015958729138,-0.7759849894022943,4,1,0.6251877440071862
lentil curry,lentil curry,-0.41345220073433575,-0.5995629318968737,-0.3070480972394363,0.6263179578740697,-0.6017652329167724,1,1,0.34309939194231476
lentil curry with rice,lentil curry with rice,-0.13055594599351492,-0.6475038356473602,-0.4967952385207354,0.1653506818763819,-0.5716777139957873,4,1,0.5101095450120163
soy nuts,soy nuts,0.39340929529910224,3.5808838751455445,1.45590773654315,6.11951133017985,2.0669771344277357,0,1,1.0
soy chips,soy chips,1.4246988217231118,2.1366641496621406,-0.15204339027724842,0.6647318975405437,1.25187266397836,0,1,1.0
soybean curd,soybean curd,-0.9126808855710783,-0.18008002408011725,-0.478087773887368,-0.602928111453098,-0.9285472151838725,4,1,0.5820969244473818
edamame,"edamame, cooked",-0.5776129844869582,0.34367434939394714,-0.13244509399467286,1.2409409925376538,-0.3651772709230581,1,1,0.425179993886748
soybean curd cheese,soybean curd cheese,-0.6554206984299821,0.4587325183951147,-0.08523101658665014,-0.679755990786046,-0.3535946041858224,3,1,0.39634064290512805
miso sauce,miso sauce,-0.3365439979351619,-0.6283274741471656,2.845605109307594,-0.2187887147883581,1.6214899522263615,1,1,0.19160906770555475
miso,miso,0.17527784291548057,0.4934896736142173,-0.2714148312711173,1.3945967512035498,0.03178607666315077,3,1,0.5379600354100444
natto,natto,-0.395461977857336,1.2857131080910058,0.1731101616836632,1.3945967512035498,0.17290270868663218,3,1,0.6579684827492022
hoisin sauce,hoisin sauce,1.016770517987143,-0.6427097452723114,-0.5048127233636072,0.3958343198752257,0.12321375374878663,1,1,0.6241168252838104
soy sauce,soy sauce,-0.7440225460992058,-0.06382333248518754,-0.7560272484402567,-0.372444473454254,-0.9916007855877594,4,1,0.6955582859364081
soy sauce,"soy sauce, reduced sodium",-0.7143386783521563,0.04524222354716916,-0.7800797029688721,-0.41085841312072807,-0.9652142371035242,4,1,0.7225235350848447
yogurt,"yogurt, soy",-0.24794215026593813,-0.6199378159908304,-0.6464549555876756,-0.602928111453098,-0.7405516242948927,4,1,0.47772102163156893
teriyaki sauce,teriyaki sauce,-0.2659323731429379,-0.3286968257066253,-0.8050229891466955,-0.641342051119572,-0.7946954510547519,4,1,0.5671646690759314
teriyaki sauce,"teriyaki sauce, reduced sodium",-0.26503286199908793,-0.3286968257066253,-0.8050229891466955,-0.641342051119572,-0.7941471591381966,4,1,0.5936245797783251
worcestershire sauce,worcestershire sauce,-0.10357061167801525,-1.039420723807587,-0.8068046524451115,-0.679755990786046,-0.8595309701874443,4,1,0.44548455736464254
soybean curd,"soybean curd, deep fried",-0.5672686063326835,1.2161987976528006,0.990893615656586,0.8183876562064396,0.6185269638671453,0,1,0.6703424200758661
soybean curd,"soybean curd, breaded, fried",-0.5744646954834833,-0.03266174504737137,0.0483937307945464,-0.41085841312072807,-0.32412391367096216,3,1,0.39833935675659987
vermicelli,"vermicelli, made from soybeans",0.44737996393010154,-1.0346266334325382,-0.8032413258482796,-0.10354689578893611,-0.5201382738395668,1,1,0.539755102767507
textured vegetable protein,"textured vegetable protein, dry",0.5598188569113499,5.128176543692495,-0.6981231912417383,6.042683450846902,1.0308424851169091,0,1,1.0
frozen dessert,"frozen dessert, non-dairy",-0.12111107898309001,-0.9447374389003761,-0.010401158053180093,-0.641342051119572,-0.297120536780602,1,1,0.3646437570302846
bean soup,"bean soup, nfs",-0.5659193396169084,-0.6702757649288412,-0.6001317098288608,0.5110761388746478,-0.9138118699264426,4,1,0.6366709959961909
bean with bacon or ham soup,"bean with bacon or ham soup, canned or ready-to-serve",-0.5659193396169084,-0.6702757649288412,-0.6001317098288608,0.5110761388746478,-0.9138118699264426,4,0,0.5621755743200518
black bean soup,"black bean soup, home recipe, canned or ready-to-serve",-0.6189904971040576,-0.7493782561171438,-0.7480097635973849,0.6263179578740697,-1.0666482416662986,4,1,0.5854795242903832
lima bean soup,"lima bean soup, home recipe, canned or ready-to-serve",-0.5834598069219832,-0.5024826018021386,-0.7382106154560972,0.3574203802087519,-0.9817315310897597,4,1,0.6158675858292013
soybean soup,"soybean soup, miso broth",-0.8546624167927542,-0.743385643148333,-0.667834915168667,-0.52610023212015,-1.1534154374612122,4,1,0.5220264494163215
pinto bean soup,"pinto bean soup, home recipe, canned or ready-to-serve",0.09522135111283171,0.08719051432884477,-0.7114856659798579,1.5482525098694455,-0.4146606163921953,1,1,0.5576968497855057
bean soup,"bean soup, with macaroni, home recipe, canned, or ready-to-serve",-0.3855673552749861,-0.45933578842670086,-0.6010225414780687,0.20376462154285577,-0.756246480406295,4,1,0.5960839360211986
bean and ham soup,"bean and ham soup, chunky style, canned or ready-to-serve",-0.46337506921800997,-0.48570328548946834,-0.6589265986765872,-0.026719016455988145,-0.8497987886685836,4,0,0.5894892928144809
bean soup,"bean soup, mixed beans, home recipe, canned or ready-to-serve",-0.5389340053014089,-0.4713210143643224,-0.7364289521576811,0.3958343198752257,-0.9462296294927887,4,1,0.6588357740885024
bean soup,"bean soup, home recipe",-0.528589627147134,-0.43057124617640896,-0.7382106154560972,0.2421785612093298,-0.9318369666832058,4,1,0.6380880567256721
bean and ham soup,"bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",-0.35138593180868666,-0.5372397570212413,-0.7150489925766899,0.8568015958729138,-0.832184910849237,4,0,0.5880175257817062
bean and ham soup,"bean and ham soup, home recipe",-0.5929046739324081,-0.12015389439200919,-0.629529154252724,0.08852280254343385,-0.8247829699757372,4,0,0.6390267226801418
liquid from stewed kidney beans,"liquid from stewed kidney beans, puerto rican style",-0.8398204829192294,-0.8236866569303979,-0.5217385246985587,-0.641342051119572,-1.06157654143816,4,0,0.4914373300046953
pea and ham soup,"pea and ham soup, chunky style, canned or ready-to-serve",-0.46337506921800997,-0.48570328548946834,-0.6589265986765872,-0.026719016455988145,-0.8497987886685836,4,0,0.60572072153836
garbanzo bean or chickpea soup,"garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve",-0.5150969599893842,-0.4809091951144197,-0.6731799050639149,0.3574203802087519,-0.8900982445354155,4,1,0.5885477151965928
split pea and ham soup,split pea and ham soup,-0.46337506921800997,-0.48570328548946834,-0.6589265986765872,-0.026719016455988145,-0.8497987886685836,4,0,0.5962291958418717
split pea soup,split pea soup,-0.521393537996334,-0.6558934938036952,-0.709704002681442,0.05010886287695982,-0.9592515625109828,4,1,0.5124993302213816
