,Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
459,chicken leg,"chicken leg, drumstick and thigh, grilled with sauce, skin not eaten",-0.6953629798060643,1.1251527085658095,-0.1043873048349037,-0.6666116218146458,-0.2194816644634078,3,0,0.5320815623841306
460,chicken leg,"chicken leg, drumstick and thigh, sauteed, skin eaten",-1.023188878728261,1.4651338625307997,0.7059968979010284,-0.756656900553733,0.1033839777567517,1,0,0.47991650795728275
461,chicken leg,"chicken leg, drumstick and thigh, sauteed, skin not eaten",-1.023188878728261,1.602477242609372,0.0364967244668854,-0.756656900553733,-0.2315715104734895,2,0,0.8591367931779679
462,chicken leg,"chicken leg, drumstick and thigh, fried, coated, skin / coating eaten",-0.7570554910043349,1.0542294877055634,1.0238890665819884,-0.6666116218146458,0.346664314646741,0,0,0.545381293373096
463,chicken leg,"chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten",-1.023188878728261,1.6081060696617726,0.0389049984720441,-0.756656900553733,-0.2287530187656177,2,0,0.8603031725405521
464,chicken leg,"chicken leg, drumstick and thigh, baked, coated, skin / coating eaten",-0.8462169305463609,1.2748795081596629,0.5687252796069776,-0.6666116218146458,0.0937417692824532,1,0,0.4942098834110972
465,chicken leg,"chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten",-1.023188878728261,1.602477242609372,0.0364967244668854,-0.756656900553733,-0.2315715104734895,2,0,0.8591367931779679
466,chicken drumstick,"chicken drumstick, ns as to cooking method, skin eaten",-1.0177851551196535,1.8028634856748296,0.3375309751117339,-0.756656900553733,-0.0083172988762736,1,0,0.5549037570708961
467,chicken drumstick,"chicken drumstick, ns as to cooking method, skin not eaten",-1.023188878728261,2.0347711602337304,-0.2284134161005814,-0.756656900553733,-0.2645033609549393,2,0,0.9937012866408041
468,chicken drumstick,"chicken drumstick, baked, broiled, or roasted, skin eaten, from raw",-1.023188878728261,1.5281767255176857,0.1725642057583568,-0.756656900553733,-0.1757208721569767,2,0,0.8269549157758991
469,chicken drumstick,"chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw",-1.023188878728261,1.6283698470504144,-0.3596643493817353,-0.756656900553733,-0.4443676344178124,2,0,0.9052260516730906
470,chicken drumstick,"chicken drumstick, baked or broiled, skin eaten, from pre-cooked",-1.0177851551196535,1.8028634856748296,0.3375309751117339,-0.756656900553733,-0.0083172988762736,1,0,0.5549037570708961
471,chicken drumstick,"chicken drumstick, baked or broiled, skin not eaten, from pre-cooked",-1.023188878728261,2.0347711602337304,-0.2284134161005814,-0.756656900553733,-0.2645033609549393,2,0,0.9937012866408041
472,chicken drumstick,"chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant",-1.023188878728261,1.4662596279412798,0.3820840442071714,-0.756656900553733,-0.0758869290307799,2,0,0.7905236575369161
473,chicken drumstick,"chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant",-1.023188878728261,1.5630754532425684,-0.1381031409071268,-0.756656900553733,-0.3387483662070366,2,0,0.8667463323736682
474,chicken drumstick,"chicken drumstick, rotisserie, skin eaten",-1.0177851551196535,1.8028634856748296,0.3375309751117339,-0.756656900553733,-0.0083172988762736,1,0,0.5549037570708961
475,chicken drumstick,"chicken drumstick, rotisserie, skin not eaten",-1.023188878728261,2.0347711602337304,-0.2284134161005814,-0.756656900553733,-0.2645033609549393,2,0,0.9937012866408041
476,chicken drumstick,"chicken drumstick, grilled without sauce, skin eaten",-1.023188878728261,1.4707626895832002,0.3844923182123301,-0.756656900553733,-0.0733651206605789,2,0,0.7914085955468804
477,chicken drumstick,"chicken drumstick, grilled without sauce, skin not eaten",-1.023188878728261,1.568704280294969,-0.135694866901968,-0.756656900553733,-0.3359298744991648,2,0,0.8679127117362524
478,chicken drumstick,"chicken drumstick, grilled with sauce, skin eaten",-0.6953629798060643,1.0182049945702,0.1797890277738332,-0.6666116218146458,-0.0901277292389745,3,0,0.5573924320681063
479,chicken drumstick,"chicken drumstick, grilled with sauce, skin not eaten",-0.6953629798060643,1.0981343387142872,-0.2452713341366929,-0.6666116218146458,-0.3047039532093217,3,0,0.505418175101632
480,chicken drumstick,"chicken drumstick, stewed, skin eaten",-1.023188878728261,1.4527504430155185,0.2387917409002236,-0.756656900553733,-0.1588840927441636,2,0,0.8014755916361707
481,chicken drumstick,"chicken drumstick, stewed, skin not eaten",-1.023188878728261,1.5844649960416903,-0.3319691983224092,-0.756656900553733,-0.4405849218625108,2,0,0.8914803238149769
482,chicken drumstick,"chicken drumstick, sauteed, skin eaten",-1.023188878728261,1.4707626895832002,0.3844923182123301,-0.756656900553733,-0.0733651206605789,2,0,0.7914085955468804
483,chicken drumstick,"chicken drumstick, sauteed, skin not eaten",-1.023188878728261,1.568704280294969,-0.135694866901968,-0.756656900553733,-0.3359298744991648,2,0,0.8679127117362524
484,chicken drumstick,"chicken drumstick, fried, coated, skin / coating eaten, from raw",-0.7570554910043349,1.059858314757964,0.7686120220351568,-0.6666116218146458,0.2066297792661617,1,0,0.46760257262307925
485,chicken drumstick,"chicken drumstick, fried, coated, skin / coating not eaten, from raw",-1.023188878728261,1.5732073419368893,-0.1344907298993886,-0.756656900553733,-0.3340756036387227,2,0,0.8689180634464746
486,chicken drumstick,"chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw",-0.7575058013050521,1.13303306643917,0.3495723451375278,-0.6666116218146458,-0.0066855405190849,3,0,0.5906177702319619
487,chicken drumstick,"chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked",-0.7048194961211277,0.9697970819195556,0.8384519681847616,-0.6215889824451022,0.2560275549883365,1,0,0.46031914657525036
488,chicken drumstick,"chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked",-1.023188878728261,1.568704280294969,-0.135694866901968,-0.756656900553733,-0.3359298744991648,2,0,0.8679127117362524
489,chicken drumstick,"chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant",-0.4796643457624761,0.9112572805745908,1.2117344389843738,-0.4865210643364715,0.5958783182901446,0,0,0.5935339660161202
490,chicken drumstick,"chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant",-0.7507511467942926,1.3671922718190312,0.3038151390395107,-0.6666116218146458,0.0341084184106388,1,0,0.5433418005494833
491,chicken drumstick,"chicken drumstick, baked, coated, skin / coating eaten",-0.8462169305463609,1.2805083352120634,0.2797323989879229,-0.6666116218146458,-0.064983816371381,2,0,0.7588232628134912
492,chicken drumstick,"chicken drumstick, baked, coated, skin / coating not eaten",-1.023188878728261,1.568704280294969,-0.135694866901968,-0.756656900553733,-0.3359298744991648,2,0,0.8679127117362524
493,chicken thigh,"chicken thigh, ns as to cooking method, skin eaten",-1.0177851551196535,1.4493731467840785,0.7734285700454745,-0.756656900553733,0.1401727116279208,1,0,0.4747915166558589
494,chicken thigh,"chicken thigh, ns as to cooking method, skin not eaten",-1.023188878728261,1.627244081639934,0.2508331109260175,-0.756656900553733,-0.1062228003076109,2,0,0.8438948642896951
495,chicken thigh,"chicken thigh, baked, broiled, or roasted, skin eaten, from raw",-1.023188878728261,1.5180448368233646,0.7180382679268222,-0.756656900553733,0.1240034697248666,1,0,0.4876026449866435
496,chicken thigh,"chicken thigh, baked, broiled, or roasted, skin not eaten, from raw",-1.023188878728261,1.6857838829848992,-0.0670590577549426,-0.756656900553733,-0.2670251693251408,2,0,0.8903190314940324
497,chicken thigh,"chicken thigh, baked or broiled, skin eaten, from pre-cooked",-1.0177851551196535,1.4493731467840785,0.7734285700454745,-0.756656900553733,0.1401727116279208,1,0,0.4747915166558589
498,chicken thigh,"chicken thigh, baked or broiled, skin not eaten, from pre-cooked",-1.023188878728261,1.627244081639934,0.2508331109260175,-0.756656900553733,-0.1062228003076109,2,0,0.8438948642896951
499,chicken thigh,"chicken thigh, baked or broiled, skin eaten, from fast food / restaurant",-1.023188878728261,1.456127739246959,0.9143125993472636,-0.756656900553733,0.2164945002437131,1,0,0.4668900951768934
500,chicken thigh,"chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant",-1.023188878728261,1.6193637237665734,0.148481465706769,-0.756656900553733,-0.1650402720008309,2,0,0.8521599393432798
501,chicken thigh,"chicken thigh, rotisserie, skin eaten",-1.0177851551196535,1.4493731467840785,0.7734285700454745,-0.756656900553733,0.1401727116279208,1,0,0.4747915166558589
502,chicken thigh,"chicken thigh, rotisserie, skin not eaten",-1.023188878728261,1.627244081639934,0.2508331109260175,-0.756656900553733,-0.1062228003076109,2,0,0.8438948642896951
503,chicken thigh,"chicken thigh, stewed, skin eaten",-1.023188878728261,1.435863961858317,0.8011237211048006,-0.756656900553733,0.1484056742482832,1,0,0.46999462953419235
504,chicken thigh,"chicken thigh, stewed, skin not eaten",-1.023188878728261,1.6576397477228968,-0.0116687556362903,-0.756656900553733,-0.2437355273179889,2,0,0.8777439674666666
505,chicken thigh,"chicken thigh, grilled without sauce, skin eaten",-1.023188878728261,1.4606308008888793,0.9191291473575812,-0.756656900553733,0.2203513836334326,1,0,0.4673330198045587
506,chicken thigh,"chicken thigh, grilled without sauce, skin not eaten",-1.023188878728261,1.624992550818974,0.1508897397119277,-0.756656900553733,-0.1622217802929591,2,0,0.8533263187058642
507,chicken thigh,"chicken thigh, grilled with sauce, skin eaten",-0.6953629798060643,1.0103246366968393,0.6156866227075738,-0.6666116218146458,0.1494440659301308,3,0,0.6237573173973867
508,chicken thigh,"chicken thigh, grilled with sauce, skin not eaten",-0.6953629798060643,1.1442907205439714,-0.0116687556362903,-0.6666116218146458,-0.1630376594715535,3,0,0.5498685195999017
509,chicken thigh,"chicken thigh, sauteed, skin eaten",-1.023188878728261,1.4606308008888793,0.9191291473575812,-0.756656900553733,0.2203513836334326,1,0,0.4673330198045587
510,chicken thigh,"chicken thigh, sauteed, skin not eaten",-1.023188878728261,1.624992550818974,0.1508897397119277,-0.756656900553733,-0.1622217802929591,2,0,0.8533263187058642
511,chicken thigh,"chicken thigh, fried, coated, skin / coating eaten, from raw",-0.7570554910043349,1.051977956884603,1.193672383945683,-0.6666116218146458,0.4401937368474349,0,0,0.5505838112118713
512,chicken thigh,"chicken thigh, fried, coated, skin / coating not eaten, from raw",-1.023188878728261,1.6306213778713743,0.1532980137170865,-0.756656900553733,-0.1594032885850873,2,0,0.8544926980684483
513,chicken thigh,"chicken thigh, fried, coated, prepared skinless, coating eaten, from raw",-0.7575058013050521,1.1780636828583744,0.5783583756276127,-0.6666116218146458,0.1320139198419759,1,0,0.4967766782209607
514,chicken thigh,"chicken thigh, fried, coated, skin / coating eaten, from pre-cooked",-0.7048194961211277,0.9630424894566753,1.2406337270462795,-0.6215889824451022,0.4772049832218571,0,0,0.5482825101312967
515,chicken thigh,"chicken thigh, fried, coated, skin / coating not eaten, from pre-cooked",-1.023188878728261,1.624992550818974,0.1508897397119277,-0.756656900553733,-0.1622217802929591,2,0,0.8533263187058642
516,chicken thigh,"chicken thigh, fried, coated, skin / coating eaten, from fast food",-0.4404873496000707,0.7412667035920953,1.3225150432216783,-0.6215889824451022,0.6383040355770572,0,0,0.5747367562742783
517,chicken thigh,"chicken thigh, fried, coated, skin / coating not eaten, from fast food",-0.742195251080664,1.0970085733038069,0.494068785447055,-0.6666116218146458,0.0740123273273505,3,0,0.610030109610912
518,chicken thigh,"chicken thigh, fried, coated, skin / coating eaten, from restaurant",-0.4404873496000707,0.7412667035920953,1.3225150432216783,-0.6215889824451022,0.6383040355770572,0,0,0.5747367562742783
519,chicken thigh,"chicken thigh, fried, coated, skin / coating not eaten, from restaurant",-0.742195251080664,1.0970085733038069,0.494068785447055,-0.6666116218146458,0.0740123273273505,3,0,0.610030109610912
520,chicken thigh,"chicken thigh, baked, coated, skin / coating eaten",-0.8462169305463609,1.2715022119282224,0.7589789260145219,-0.6666116218146458,0.1983226458113817,1,0,0.4830786251473402
521,chicken thigh,"chicken thigh, baked, coated, skin / coating not eaten",-1.023188878728261,1.624992550818974,0.1508897397119277,-0.756656900553733,-0.1622217802929591,2,0,0.8533263187058642
522,chicken wing,"chicken wing, ns as to cooking method",-0.9961702606852229,1.5518177991377675,1.129853122808975,-0.756656900553733,0.3790027984528492,0,0,0.5837048943953603
523,chicken wing,"chicken wing, baked, broiled, or roasted, from raw",-1.023188878728261,1.5720815765264091,0.9733153124736535,-0.756656900553733,0.2797622220019939,1,0,0.48191745091581106
524,chicken wing,"chicken wing, baked or broiled, from pre-cooked",-0.9961702606852229,1.5518177991377675,1.129853122808975,-0.756656900553733,0.3790027984528492,0,0,0.5837048943953603
525,chicken wing,"chicken wing, baked or broiled, from fast food / restaurant",-1.023188878728261,1.5135417751814435,1.1671813698889366,-0.756656900553733,0.3718082275143345,0,0,0.5709651001006807
526,chicken wing,"chicken wing, rotisserie",-0.9961702606852229,1.5518177991377675,1.129853122808975,-0.756656900553733,0.3790027984528492,0,0,0.5837048943953603
527,chicken wing,"chicken wing, stewed",-1.023188878728261,1.4595050354783994,0.9672946274607572,-0.756656900553733,0.2467562006861265,1,0,0.46447221624693846
528,chicken wing,"chicken wing, grilled without sauce",-1.023188878728261,1.5191706022338445,1.171997917899254,-0.756656900553733,0.3759617942417242,0,0,0.5721916317671334
529,chicken wing,"chicken wing, grilled with sauce",-0.6953629798060643,1.0576067839370036,0.8227981871512297,-0.6666116218146458,0.276721217790869,1,0,0.47702085434632235
530,chicken wing,"chicken wing, sauteed",-1.023188878728261,1.5191706022338445,1.171997917899254,-0.756656900553733,0.3759617942417242,0,0,0.5721916317671334
531,chicken wing,"chicken wing, fried, coated, from raw",-0.7575058013050521,1.0936312770723668,1.3899467153661242,-0.6666116218146458,0.5596829510943165,0,0,0.5648739282609385
532,chicken wing,"chicken wing, fried, coated, from pre-cooked",-0.7048194961211277,1.0069473404653988,1.4320915104564031,-0.6215889824451022,0.5949140974427148,0,0,0.5629517157452277
533,chicken wing,"chicken wing, fried, coated, from fast food",-0.3508755997573274,0.9123830459850704,1.515176963634381,-0.6215889824451022,0.8492458886609384,0,0,0.6358541520515831
534,chicken wing,"chicken wing, fried, coated, from restaurant",-0.3508755997573274,0.9123830459850704,1.515176963634381,-0.6215889824451022,0.8492458886609384,0,0,0.6358541520515831
535,chicken wing,"chicken wing, baked, coated",-0.8462169305463609,1.324413186220787,0.9865608195020276,-0.6666116218146458,0.3384313520263785,0,0,0.5731661001800193
536,chicken,"chicken, back",-1.023188878728261,1.8118696089586703,1.462194935520888,-0.756656900553733,0.6139760018880585,0,0,0.6372887630417257
537,chicken,"chicken, neck or ribs",-1.023188878728261,1.1048889311771677,1.1190158897857605,-0.756656900553733,0.2374106755494987,1,0,0.40001185477658063
538,chicken,"chicken, tail",-1.023188878728261,1.2073335835308567,3.856019296648723,-0.756656900553733,1.7817216189600067,0,0,0.6020789837319542
539,chicken,"chicken, canned, meat only",-0.9826609516637038,1.7634616963080263,-0.0670590577549426,-0.756656900553733,-0.2198525186354963,2,0,0.9097384848248142
540,chicken,"chicken, chicken roll, roasted",-1.023188878728261,1.91881732295428,-0.2801913072114953,-0.756656900553733,-0.3237658576546654,2,0,0.9698906164320329
541,chicken,"chicken, ground",-1.023188878728261,1.9706025318363647,0.1990552198151035,-0.756656900553733,-0.0444384952376838,1,0,0.5879899922569145
542,turkey,"turkey, nfs",-1.023188878728261,2.158605355386541,-0.7943578073128965,-0.756656900553733,-0.5456108233979452,2,0,1.0
543,turkey,"turkey, light meat, skin not eaten",-1.023188878728261,2.158605355386541,-0.7943578073128965,-0.756656900553733,-0.5456108233979452,2,0,1.0
544,turkey,"turkey, light meat, skin eaten",-1.021837947826109,2.098939788631096,-0.3741139934126881,-0.756656900553733,-0.3274743993755494,1,0,0.6404676793552657
545,turkey,"turkey, light meat, breaded, baked or fried, skin not eaten",-0.7322884244648832,1.984111716762126,-0.5980834758924554,-0.5765663430755585,-0.2911306905108863,1,0,0.6948470097098515
546,turkey,"turkey, light meat, breaded, baked or fried, skin eaten",-0.7313878038634486,1.930074977059081,-0.2187803200799462,-0.5765663430755585,-0.0945038084696176,1,0,0.6653704606007451
547,turkey,"turkey, light meat, roasted, skin not eaten",-1.023188878728261,2.158605355386541,-0.7943578073128965,-0.756656900553733,-0.5456108233979452,2,0,1.0
548,turkey,"turkey, light meat, roasted, skin eaten",-1.021837947826109,2.098939788631096,-0.3741139934126881,-0.756656900553733,-0.3274743993755494,1,0,0.6404676793552657
549,turkey,"turkey, dark meat, roasted, skin not eaten",-1.023188878728261,1.9480872236267628,-0.322336102301774,-0.756656900553733,-0.3394159037167957,1,0,0.613477317935435
550,turkey,"turkey, dark meat, roasted, skin eaten",-1.0209373272246745,1.894050483923718,0.1809931647764126,-0.756656900553733,-0.0731426081573259,1,0,0.5773721729706631
551,turkey,"turkey, light and dark meat, roasted, skin not eaten",-1.023188878728261,2.066292591727173,-0.5896545168743996,-0.756656900553733,-0.4564574804278944,2,0,1.0
552,turkey,"turkey, light and dark meat, roasted, skin eaten",-1.021387637525392,2.008878555792688,-0.1344907298993886,-0.756656900553733,-0.2180724186094719,1,0,0.6129886536946516
553,turkey,"turkey, light or dark meat, fried, coated, skin not eaten",-0.9601454366278388,1.9796086551202048,-0.4343208435416578,-0.756656900553733,-0.3516540913957131,1,0,0.6377662463297888
554,turkey,"turkey, light or dark meat, fried, coated, skin eaten",-0.9601454366278388,1.8636548178407557,-0.0188935776517668,-0.756656900553733,-0.1519120343089015,1,0,0.5963113655694727
555,turkey,"turkey, light or dark meat, stewed, skin not eaten",-1.0146329830146323,2.425411757670325,-0.7221095871581329,-0.756656900553733,-0.4296076383686941,2,0,1.0
556,turkey,"turkey, light or dark meat, smoked, skin eaten",-1.023188878728261,2.0786760112424543,0.1256028626577603,-0.756656900553733,-0.056676682916601,1,0,0.609150948367479
557,turkey,"turkey, light or dark meat, smoked, skin not eaten",-1.023188878728261,2.213767860500066,-0.4403415285545547,-0.756656900553733,-0.3348173119828997,1,0,0.6620128997929325
558,turkey,"turkey, drumstick, cooked, skin not eaten",-1.023188878728261,2.1259581584826184,-0.6354117229724165,-0.756656900553733,-0.4660996889021926,2,0,1.0
559,turkey,"turkey, drumstick, cooked, skin eaten",-1.023188878728261,2.0268908023603696,0.130419410668078,-0.756656900553733,-0.0676539664104175,1,0,0.6007035683192017
560,turkey,"turkey, drumstick, roasted, skin not eaten",-1.023188878728261,2.1259581584826184,-0.6354117229724165,-0.756656900553733,-0.4660996889021926,2,0,1.0
561,turkey,"turkey, drumstick, roasted, skin eaten",-1.023188878728261,1.9390811003429216,0.1701559317531981,-0.756656900553733,-0.0687665289266828,1,0,0.5846212201168475
562,turkey,"turkey, drumstick, smoked, skin eaten",-1.023188878728261,2.056160703032852,0.1376442326835545,-0.756656900553733,-0.0559349745724241,1,0,0.6049240771310765
563,turkey,"turkey, thigh, cooked, skin eaten",-1.011030500608894,1.6576397477228968,0.0726208345442671,-0.756656900553733,-0.1889974515177413,1,0,0.5481238701314993
564,turkey,"turkey, thigh, cooked, skin not eaten",-1.023188878728261,1.9480872236267628,-0.322336102301774,-0.756656900553733,-0.3394159037167957,1,0,0.613477317935435
565,turkey,"turkey, neck",-1.023188878728261,1.424606307753516,-0.1633900179612941,-0.756656900553733,-0.3892587044454764,1,0,0.5219435928176341
566,turkey,"turkey, wing, cooked, skin not eaten",-1.023188878728261,2.158605355386541,-0.7943578073128965,-0.756656900553733,-0.5456108233979452,2,0,1.0
567,turkey,"turkey, wing, cooked, skin eaten",-1.023188878728261,1.940206865753402,0.1581145617274042,-0.756656900553733,-0.0751452206866031,1,0,0.5854697755763917
568,turkey,"turkey, wing, smoked, skin eaten",-1.023188878728261,1.999872432508847,0.4519239903567763,-0.756656900553733,0.1034581485911693,1,0,0.5785272140018723
569,turkey,"turkey, tail",-1.023188878728261,1.4201032461115957,1.703022336036767,-0.756656900553733,0.6442377023304721,0,0,0.5710216936552327
570,turkey,"turkey, back",-1.023188878728261,1.7949831278014687,0.3134482350601459,-0.756656900553733,-0.0273050324871998,1,0,0.5538801226907327
571,turkey,"turkey, canned",-0.9826609516637038,1.7634616963080263,-0.0670590577549426,-0.756656900553733,-0.2198525186354963,1,0,0.5785009104704711
572,turkey,"turkey, ground",-1.023188878728261,1.9706025318363647,0.1990552198151035,-0.756656900553733,-0.0444384952376838,1,0,0.5879899922569145
573,turkey,"turkey, nuggets",-0.2513570232988033,1.4133486536487152,0.0003726143895035,-0.2614078674887535,0.2070748042726677,1,0,0.6710867275291346
574,chicken,"chicken, baby food, ns as to strained or junior",-1.0209373272246745,0.4744603013083117,0.011209847412718,-0.756656900553733,-0.5413830858361375,1,0,0.3626162551043477
575,chicken,"chicken, baby food, strained",-1.018685775721088,0.4575738201511102,-0.0911417978065304,-0.756656900553733,-0.6010906075423696,1,0,0.36611740433677287
576,chicken,"chicken, baby food, junior",-1.023188878728261,0.4913467824655133,0.1135614926319664,-0.756656900553733,-0.4816755641299055,1,0,0.3591151058719225
577,turkey,"turkey, baby food, ns as to strained or junior",-0.9601454366278388,0.2099054298454883,-0.2958450882450274,-0.756656900553733,-0.7412734845917841,1,0,0.3505414496088616
578,turkey,"turkey, baby food, strained",-0.9601454366278388,0.2099054298454883,-0.2958450882450274,-0.756656900553733,-0.7412734845917841,1,0,0.3505414496088616
579,turkey,"turkey, baby food, junior",-0.9601454366278388,0.2099054298454883,-0.2958450882450274,-0.756656900553733,-0.7412734845917841,1,0,0.3505414496088616
580,frankfurter or hot dog,"frankfurter or hot dog, nfs",-0.886294547310201,0.3022181935048565,2.5061817167572222,-0.756656900553733,0.8850704016846777,1,0,0.22435154139026386
581,frankfurter or hot dog,"frankfurter or hot dog, cheese-filled",-0.7975834180688921,0.2279176764131699,2.147348889988563,-0.756656900553733,0.7250097410113251,1,0,0.25099938867088
582,frankfurter or hot dog,"frankfurter or hot dog, meat and poultry, fat free",-0.4918227238818433,0.3967824879851849,-0.8413191504134929,-0.756656900553733,-0.6858678712817774,4,0,0.736308312259552
583,frankfurter or hot dog,"frankfurter or hot dog, meat and poultry",-0.785425039949525,0.0669332227145156,2.022118641720306,-0.756656900553733,0.6211705728265731,1,0,0.23507001423390722
584,frankfurter or hot dog,"frankfurter or hot dog, meat and poultry, reduced fat or light",-0.625114572894165,0.7525243576968965,-0.6871896140833305,-0.7116342611841894,-0.5944894032791961,2,0,0.7212683377733478
585,frankfurter or hot dog,"frankfurter or hot dog, chicken",-0.8426144481406225,0.3641352910812619,1.1491193148502454,-0.756656900553733,0.177851495512102,1,0,0.318781627950312
586,frankfurter or hot dog,"frankfurter or hot dog, turkey",-0.8426144481406225,0.3641352910812619,1.1491193148502454,-0.756656900553733,0.177851495512102,1,0,0.318781627950312
587,frankfurter or hot dog,"frankfurter or hot dog, reduced fat or light, nfs",-0.625114572894165,0.7525243576968965,-0.6871896140833305,-0.7116342611841894,-0.5944894032791961,2,0,0.7212683377733478
588,ham,"ham, prepackaged or deli, luncheon meat",-1.011030500608894,0.7953034432951401,-0.5932669278821378,-0.756656900553733,-0.7854051310703035,2,0,0.7203197085843122
589,ham,"ham, prepackaged or deli, luncheon meat, reduced sodium",-1.011030500608894,0.7953034432951401,-0.5932669278821378,-0.756656900553733,-0.7854051310703035,2,0,0.7203197085843122
590,chicken,"chicken, prepackaged or deli, luncheon meat",-0.8916982709188086,0.8741070220287471,-0.8184405473644845,-0.756656900553733,-0.8108457272755677,2,0,0.7625379652159485
591,chicken,"chicken, prepackaged or deli, luncheon meat, reduced sodium",-0.8916982709188086,0.8741070220287471,-0.8184405473644845,-0.756656900553733,-0.8108457272755677,2,0,0.7625379652159485
592,ham,"ham, pork and chicken, canned luncheon meat, chopped, minced, pressed, spiced, reduced fat and reduced sodium",-0.8700833764843781,0.3224819708934983,1.9799738466300276,-0.756656900553733,0.6093774101541622,1,0,0.26022526974165683
593,ham,"ham, pork, and chicken, canned luncheon meat, chopped, minced, pressed, spiced, reduced sodium",-0.8700833764843781,0.3224819708934983,1.9799738466300276,-0.756656900553733,0.6093774101541622,1,0,0.26022526974165683
594,turkey,"turkey, prepackaged or deli, luncheon meat",-0.9241206125704544,0.5825337807144014,-0.5884503798718203,-0.756656900553733,-0.7815482476805842,4,0,0.7450962928640251
595,turkey,"turkey, prepackaged or deli, luncheon meat, reduced sodium",-0.9241206125704544,0.5825337807144014,-0.5884503798718203,-0.756656900553733,-0.7815482476805842,4,0,0.7450962928640251
596,fish,"fish, ns as to type, raw",-1.023188878728261,0.9562878969937944,-0.6125331199234081,-0.756656900553733,-0.761670464056646,2,0,0.7624924412131028
597,fish,"fish, ns as to type, cooked, ns as to cooking method",-1.018685775721088,1.4110971228277551,-0.0622425097446249,-0.756656900553733,-0.3337789203010519,1,0,0.51510936706878
598,fish,"fish, ns as to type, baked or broiled, made with oil",-1.018685775721088,1.4110971228277551,-0.0622425097446249,-0.756656900553733,-0.3337789203010519,1,0,0.51510936706878
599,fish,"fish, ns as to type, baked or broiled, made with butter",-1.018685775721088,1.4144744190591951,-0.147736236927762,-0.756656900553733,-0.3802840334809373,1,0,0.5204051058481165
600,fish,"fish, ns as to type, baked or broiled, made with margarine",-1.017334844818936,1.4110971228277551,-0.2211885940851049,-0.756656900553733,-0.4210038215762433,1,0,0.52424338131471
601,fish,"fish, ns as to type, baked or broiled, no added fat",-1.018685775721088,1.4865234053299217,-0.5005483786835244,-0.756656900553733,-0.5568847902294326,2,0,0.8838528441731462
602,fish,"fish, ns as to type, baked or broiled, made with cooking spray",-1.0141826727139152,1.4763915166356008,-0.4559953095880868,-0.756656900553733,-0.5318892190306745,2,0,0.8768645650900222
603,fish,"fish, ns as to type, coated, baked or broiled, made with oil",-0.4598506925309147,1.0778705613256454,0.1388483696861338,-0.4865210643364715,0.0580655979275493,3,0,0.612394377080578
604,fish,"fish, ns as to type, coated, baked or broiled, made with butter",-0.4598506925309147,1.083499388378046,0.0088015734075593,-0.4865210643364715,-0.0125450364380813,3,0,0.5931729580740175
605,fish,"fish, ns as to type, coated, baked or broiled, made with margarine",-0.4575991410273282,1.078996326736125,-0.1031831678323244,-0.4865210643364715,-0.0743293415080087,3,0,0.5754583269222862
606,fish,"fish, ns as to type, coated, baked or broiled, no added fat",-0.4332823847885939,1.1791894482688543,-0.5306518037480092,-0.4865210643364715,-0.2688794401855824,1,0,0.6259599283803359
607,fish,"fish, ns as to type, coated, baked or broiled, made with cooking spray",-0.4314811435857246,1.1724348558059738,-0.4957318306732068,-0.4865210643364715,-0.2501142190779095,1,0,0.6233214154769433
608,fish,"fish, ns as to type, coated, fried, made with oil",-0.5796332325217174,0.9945639209501178,0.567521142604398,-0.4865210643364715,0.1948366165937508,3,0,0.6384753791840749
609,fish,"fish, ns as to type, coated, fried, made with butter",-0.5791829222210001,1.0035700442339588,0.3700426741813775,-0.4865210643364715,0.088030615032292,3,0,0.6094653972233107
610,fish,"fish, ns as to type, coated, fried, made with margarine",-0.576030750115979,0.996815451771078,0.2014634938202623,-0.4865210643364715,-0.0051279529963135,3,0,0.5827512593306597
611,fish,"fish, ns as to type, coated, fried, no added fat",-0.5008289298961893,1.3626892101771104,-0.3813388154281644,-0.4414984249669279,-0.1822479055857325,1,0,0.6326188987654191
612,fish,"fish, ns as to type, coated, fried, made with cooking spray",-0.4990276886933201,1.35593461771423,-0.3464188423533619,-0.4414984249669279,-0.1634826844780595,1,0,0.6299803858620265
613,fish,"fish, ns as to type, steamed",-1.023188878728261,1.817498436011071,-0.3765222674178468,-0.756656900553733,-0.4038703588257595,1,0,0.5958701832343621
614,fish,"fish, ns as to type, dried",-1.023188878728261,5.987333516429361,-0.7570295602329353,-0.756656900553733,0.4841028708227014,0,0,1.0
615,fish,"fish, ns as to type, canned",-1.019586396322523,1.0542294877055634,-0.9292211516017888,-0.756656900553733,-0.9090479120445756,2,0,0.8186466420588832
